,id,title,salary_is_predicted,company,created,salary_max,description,contract_time,salary_min,category,Self-Employed
626,5038435567,Consultor SAP FI Sênior,0,Inetum Business Solutions Brasil,2025-02-05T08:41:29Z,,"Descrição da vaga Configuração, implementação e suporte dos módulos financeiros e de controladoria do SAP. Garantir a integração dos módulos financeiros com outras soluções e módulos da plataforma SAP. Atuar em projetos de conversão para S/4 HANA. Trabalhar com New GL e atuar com clientes do segmento de Retail.",,,Vagas em Tecnologia Informática,0
627,5049311130,Hotel General Manager,0,Tivoli,2025-02-14T03:03:02Z,,"Descrição da vaga Como Gerente Geral do Tivoli Maiorana Belém, você será responsável por Supervisionar a estratégia, desempenho e lucratividade da propriedade, assegurando excelência operacional. Garantir a gestão eficiente do ativo, alinhando-se aos valores centrais da Minor para maximizar receita e lucro. Liderar uma equipe diversa com integridade, promovendo confiança e uma experiência positiva para hóspedes e colaboradores. Implementar melhorias contínuas e adaptar-se a mudanças no ambiente…",,,Unknown,0
628,5046891768,ANALISTA FISCAL CSC PL,0,Louis Dreyfus Company,2025-02-12T02:58:26Z,,"Job Description Realizar a apuração de tributos federais, estaduais e municipais, garantindo a correta aplicação da legislação tributária específica do setor agropecuário. Elaboração de declarações fiscais , como DCTF, SPED Fiscal e Contribuições e outras obrigações acessórias, dentro dos prazos estabelecidos. Identificar oportunidades de planejamento tributário que possam resultar em economia fiscal, considerando as particularidades do agronegócio. Verificar e validar notas fiscais de entrada …",,,Unknown,0
629,5026139984,Intern- Sales,0,Mattel,2025-01-27T20:22:58Z,,"Job Description What Your Impact Will Be: Assist in cataloging the product line in the main e-commerces in Brazil (Amazon, Mercado Libre & Magazine Luiza) Entering clients' weekly purchase orders Supporting the team in controlling budgets (price actions) at the main clients. Contact with the cataloging agency for support in sending information and reviewing the spreadsheets sent by them to ensure a 100% record in line with the client's expectations. Challenging the status quo, always seeking im…",,,Unknown,0
630,5030580672,APRENDIZ TÉCNICO EM SOLUÇÕES DIGITAIS – VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA,0,Bosch Group,2025-01-31T02:28:10Z,,"Descrição da vaga Venha fazer parte da nossa “Academia de Talentos Digitais”. Aqui você irá aprender diversos conteúdos que o habilitarão a desenvolver soluções digitais. Adicionalmente você se aprofundará num dos domínios do mundo digital, por exemplo: Smart Automation, Software Development, Data Analytics, SAP, UI/UX, Cyber Security, dentre outros. Curso Técnico em Desenvolvimento Sistemas - SENAI; Sistema Dual: 1/2 período Senai e 1/2 período Bosch; Você vai poder se desenvolver com muita pr…",,,Vagas em Tecnologia Informática,0
631,5020894453,Auxiliar de Cozinha - Ibis Interlagos,0,AccorHotel,2025-01-23T08:14:00Z,,"Descrição da vaga Executar atividades de apoio à cozinha, auxiliando no pré-preparo e preparo dos alimentos, de acordo com os padrões de segurança alimentar exigidos: Auxiliar e executar o pré-preparo e preparo dos alimentos (mise-en-place) lavando, higienizando e cortando os alimentos e alocando-os em recipientes próprios, de forma a deixá-los prontos para o cozimento dos pratos do cardápio, buffet, banquetes, restaurante etc. Aplicar as boas práticas de segurança alimentar pertinentes à área;…",,,Outras vagas,0
632,5020894451,Auxiliar de cozinha- Ibis Paulínia/SP,0,AccorHotel,2025-01-23T08:14:00Z,,"Descrição da vaga Atender e servir o cliente no bar e restaurante, conforme o estilo da marca. Estimular as vendas, garantindo a qualidade dos produtos oferecidos, de acordo com as práticas essenciais da área. Colocar os clientes no “coração” de tudo o que for realizado, a fim de oferecer a eles uma experiência única e inesquecível, em alinhamento à Cultura de Serviços Accor.",,,Outras vagas,0
633,5038435612,OPERADOR DE SISTEMAS HMSWEB SR [SERRA/ES],0,SGS,2025-02-05T08:41:31Z,,"Descrição da vaga Responsavel pelo Suporte na area de Ti, referente ao sistema HMSWeb (Handover Management System),para o comissionamento, facilitando o gerenciamento, controle, certificação e verificação de todas as atividades relacionadas ao comissionamento executadas durante o desenvolvimento de um Projeto e o contrato ao qual esta alocado. Operam sistemas de computadores e microcomputadores, monitorando o desempe nho dos aplicativos, recursos de entrada e saída de dados, recursos de armazen…",,,Vagas em Consultoria,0
634,5047518467,Online ESL Teacher,0,Etalk Global Ltd,2025-02-12T17:01:11Z,,"eTalk International Online English School is looking for ESL TEACHERS to conduct online classes for kids, teens, and adults. Location: Conveniently teach remotely from your own home. Classes: 50-minute 1 on 1 classes. Job Type: Contract Schedule: Monday-Sunday after 5:45 pm (GMT-3) Payment: up to 10 USD / 60 min What you need: all you need is a computer, decent internet, and a headset. Responsibilities: Teaching general English. Giving an academic background (academic English, essay writing, se…",,,Unknown,0
635,5051191362,MID LEVEL RPA SYSTEMS ANALYST - TEMPO DETERMINADO,0,Bosch Group,2025-02-15T09:15:04Z,,"Descrição da vaga Principais responsabilidades: - Design, develop, and implement RPA automation solutions using MS Power Automate or UiPath. - Collaborate with stakeholders to understand requirements and ensure solutions meet business needs. - Test and validate automations to ensure accuracy and performance. - Perform regular maintenance of bots and troubleshoot issues as needed. - Document automated processes and provide training to end users. - Provide technical support and guidance to other …",,,Vagas em Tecnologia Informática,0
636,5035665171,Regional Sales Manager,0,Stellar Cyber,2025-02-03T19:00:52Z,,"Join a fast-growing global leader in cybersecurity, trusted by some of the biggest names in the industry. Besides many enterprises and government agencies, nearly 30% of the world’s top MSSPs rely on our platform, and that number is growing every day as more companies recognize the value of next-generation security solutions. We're at the forefront of protecting organizations against sophisticated cyber threats using cutting-edge AI and automation technologies. Our culture is built on diversity…",full_time,,Vagas em Vendas,0
637,5006015691,Inbound Sales Representative,0,Sur,2025-01-10T17:33:19Z,,"Our client is seeking a highly motivated and results-driven Business Development Representative to join their fast-growing team. They are transforming the public relations industry via cutting-edge technology and automation. If you are eager to drive sales growth and contribute to the success of a dynamic company, we invite you to apply. Responsibilities Generating new business opportunities by identifying and qualifying potential clients through various prospecting techniques such as cold call…",,,Outras vagas,0
638,5023545346,Advogado Júnior - Contencioso e Canais Regulados,0,Nomad,2025-01-25T03:27:08Z,,"Existimos para derrubar fronteiras e fazer o seu dinheiro “falar” inglês pelo mundo. O nosso produto chegou às lojas de aplicativos em novembro de 2020. De lá pra cá, mais de 2,5 milhões de pessoas descobriram com a Nomad as vantagens de uma vida financeira internacional sem fronteiras e a nossa jornada está apenas começando. Nos orgulhamos em lançar produtos e serviços inovadores, provando que é possível ser global sem dor de cabeça e que investir em dólar pode ser para todo mundo. Para quem é…",full_time,,Outras vagas,0
639,5046974594,"Administrative Virtual Assistant for Online Travel Company (US-based, Re",0,Paired,2025-02-12T04:38:19Z,42000.0,"Paired is a global staffing and recruiting agency that specializes in pairing remote work with top-tier talent. We admire the importance of innovative social media strategies and are committed to connecting talented individuals with great companies that need their unique skills. Our mission is to provide great jobs to talented people, no matter where they are located. We are on the lookout for a skilled Administrative Virtual Assistant based in : - Paris - Mexico City - Bali - Rio de Janeiro - …",,12000.0,Vagas em Administrativo e Operacional,0
640,4627334453,Marinheiro de Convés,0,DOF,2024-03-28T15:55:11Z,84.0,"A PRESENTE OPORTUNIDADE É ESTENDIDA A PESSOAS COM NECESSIDADES ESPECIAIS QUE ATENDAM AOS REQUISITOS DA VAGA. Tarefas incluem, mas não se limitam a: Cumprir o descrito nas “Ordens Permanentes do Comandante”; Atender às manobras da embarcação, guarnecendo o posto para o qual tenha sido escalado; Auxiliar durante as manobras de fundeio, suspender, atracação, desatracação, entrada e saída de diques e demais operações ligadas à atividade da embarcação, conforme solicitado por seu superior; Receber e…",full_time,60.0,Outras vagas,0
641,5047960720,ASSISTENTE ADMINISTRATIVO JR.,0,Bosch Group,2025-02-13T03:03:50Z,,"Descrição da vaga Na posição de Assistente Administrativo JR., você irá atuar no time de SO, com a missão de suportar o departamento de marketing e didática em todas as atividades administrativas da área. Principais responsabilidades: Suporte ao departamento de marketing e didática em todas as atividades administrativas da área; Manuseio e separação de materiais técnicos impressos, materiais de apoio e produtos; Suporte e acompanhamento de atividades logísticas e de produtos, como exemplo, sepa…",,,Vagas em Administrativo e Operacional,0
642,5021778957,Grupo QuintoAndar | Especialista de Planejamento e Performance 1,0,Grupo QuintoAndar,2025-01-24T00:21:00Z,,"Sobre o Grupo QuintoAndar: O Grupo QuintoAndar nasceu para fazer algo muito gratificante: abrir portas. Abrimos portas para que a tecnologia fizesse parte do morar. E, por meio dela, simplificamos e desburocratizamos a experiência de quem busca por um novo lar. Assim, nos tornamos a proptech mais valiosa da América Latina, liderando o mercado imobiliário em cerca de seis países e mais de 75 cidades ao redor do globo. Após conquistar o Brasil com um modelo de negócios pioneiro no mercado de Alug…",,,Outras vagas,0
643,4980438387,Supervisor Nomad Lounge,0,Nomad,2024-12-16T22:12:24Z,,"Existimos para derrubar fronteiras e fazer o seu dinheiro “falar” inglês pelo mundo. O nosso produto chegou às lojas de aplicativos em novembro de 2020. De lá pra cá, mais de 2,5 milhões de pessoas descobriram com a Nomad as vantagens de uma vida financeira internacional sem fronteiras e a nossa jornada está apenas começando. Nos orgulhamos em lançar produtos e serviços inovadores, provando que é possível ser global sem dor de cabeça e que investir em dólar pode ser para todo mundo. Para quem é…",full_time,,Outras vagas,0
644,4997081560,Senior LLM/RAG Engineer,0,Data Meaning,2025-01-03T17:41:55Z,,"Senior LLM/RAG Engineer Location: BR/LATAM Contract Type: TBD Data Meaning is a front-runner in Business Intelligence and Data Analytics consulting, renowned for our high-quality consulting services throughout the US and LATAM. Our expertise lies in delivering tailored solutions in Business Intelligence, Data Warehousing, and Project Management. We are dedicated to bringing premier services to our diverse clientele. We have a global team of 95 consultants, all working remotely, embodying a coll…",,,Unknown,0
645,5013373245,Agente de Suporte ao Cliente,0,Novibet,2025-01-16T14:53:55Z,,"Junte-se à Novibet como Agente de Atendimento ao Cliente e Impulsione o Crescimento Global Está pronto para assumir um papel fundamental em uma empresa dinâmica e em rápido crescimento? Se você tem paixão por atendimento ao cliente e prospera em um ambiente acelerado, esta pode ser a oportunidade certa para você. Quem somos? Fundada em 2010, a Novibet é uma empresa líder em GameTech com forte presença internacional. Operamos em diversos mercados, incluindo Grécia, Chipre, Irlanda, Canadá, Brasi…",,,Outras vagas,0
646,5008696484,Demand Generation Manager,0,Genius™,2025-01-13T11:42:17Z,360.0," The Opportunity: We are seeking a talented professional for a combined role as a Demand Generation Manager and Appointment Setter on a full-time basis to join our team in a long-term, rewarding position with growth potential. We are a digital marketing agency with over 12 years of experience, specializing in client acquisition and appointment setting to help businesses grow by filling their schedules with verified booked appointments. Salary: $2,000 - $2,500 per month  uncapped commission Loca…",full_time,288.0,Vagas em Vendas,0
647,5017698378,Sales Executive Assistant,0,Bold Business,2025-01-20T15:49:14Z,,"We are seeking a proactive and organized individual to join our Sales team. This role is ideal for someone with exceptional English-speaking skills, strong organizational abilities, and a passion for helping businesses thrive. The successful candidate will manage multiple projects, support client service initiatives, and ensure the smooth running of operations in a fast-paced environment. Bold Business is a US-based leading global business processing outsourcing firm with over 25 years experien…",,,Unknown,0
648,5040359854,Senior UI Engineer,0,Endava,2025-02-06T20:43:33Z,,"Job Description Role Overview We are seeking a Senior UI Engineer to drive the development of high-quality user interfaces. This role requires technical expertise in Unreal Engine 5 UI frameworks, strong problem-solving skills, and the ability to mentor fellow UI engineers while collaborating with cross-functional teams. Responsibilities Design, implement, and optimize UI systems using C++, UMG, and Slate. Architect scalable UI frameworks that integrate seamlessly with gameplay and backend serv…",,,Vagas em Engenharia,0
649,5032155265,Secretário Executivo Bilíngue,0,Louis Dreyfus Company,2025-02-01T02:29:36Z,,"Descrição da vaga Dar suporte aos diretores no agendamento de suas reuniões internas e externas, envio de convites aos participantes, recepção de convidados; Organizar as reuniões de acordo com a solicitação do executivo, efetuando as reservas das salas de reunião, providenciando todo equipamento e material de apoio (projeção, VCC, etc) - Verificar fuso-horários quando a reunião tiver participante de outro país. Estabelecer Conference Call e vídeo conferência. Auxiliar os participantes para efe…",,,Vagas em Administrativo e Operacional,0
650,5032155283,Analista Administrativo JR,0,Louis Dreyfus Company,2025-02-01T02:29:36Z,,"Descrição da vaga - Controles Administrativos e Financeiros, contas a pagar e a receber; - Gestão de contratos e cadastro de fornecedores; - Demandas de Sustentabilidade (Cafés certificados); - Lançamentos em Sistemas Integrados; - Realizar visitas para realização de Inventários conforme cronograma anual e seguindo procedimentos.",,,Vagas em Administrativo e Operacional,0
651,5023872009,Quantitative Project Manager,0,M3EU,2025-01-25T08:19:24Z,,"Job Description QQFS is seeking an experienced Quantitative Project Manager to join our Market Research team. The mission of the Quantitative Project Manager is to be a communication and relationship liaison between QQFS, our clients, and other teams involved in the project’s completion. You will directly manage all aspects of each project on time and within budget. This is the ideal role for someone who has experience in international online market research specifically focused on healthcare, …",,,Vagas em Consultoria,0
652,5041120131,Gerente de Contas,0,PULLMAN,2025-02-07T08:43:26Z,,"Descrição da vaga Responder pela gestão e estratégia de vendas do hotel, garantindo a otimização dos níveis de ocupação e receita de apartamentos e eventos, garantindo o atingimento dos resultados e metas da unidade.",,,Vagas em Vendas,0
653,5047960764,ENGENHEIRO DE PROJETOS JR - MÁQUINAS AGRÍCOLAS,0,Bosch Group,2025-02-13T03:03:51Z,,"Descrição da vaga Elaborar requisitos de novas funções de plantio junto aos clientes agro; Definir e executar testes de validações em testes de plantio real em campo baseados nos requisitos elaborados; Elaborar relatórios de desenvolvimento dos resultados dos testes de validação e atendimento a campo; Dar treinamento para os clientes diretos e finais dos nossos produtos e sistemas, sobre operação, manutenção e montagem; Atender a ocorrências de problemas de campo de urgência; Atender, gerenciar…",,,Vagas em Engenharia,0
654,5039774709,SUPERVISOR ADMINISTRATIVO [TUBARÃO],0,SGS,2025-02-06T08:42:01Z,,"Descrição da vaga Responsável por supervisionar rotinas administrativas em instituições públicas e privadas, chefiando diretamente equipe do contrato, a fim de garantir a qualidade das entregas aos clientes de sua responsabilidade. Respeitar os valores de saúde, segurança e meio ambiente da companhia. Distribuir atividades e serviços aos colaboradores do contrato; Conferir relatórios e/ou certificados; Realizar o contato com clientes e outros órgãos necessários para execução do contrato; Realiz…",,,Vagas em Consultoria,0
655,5051191399,SR CONTROLLING ANALYST,0,Bosch Group,2025-02-15T09:15:04Z,,"Descrição da vaga Seeking a motivated Sr. Controlling Analyst within a dynamic environment where you will be responsible for: Analyze, interpret financial data, support, and act as Financial Analyst for the Mobility Aftermarket division in North America. Investigate variances and their impact on planned objectives. Responsible for data quality (consistency and completeness) and reporting tools to the Business Unit, departments, and management to support strategic decision-making and performance…",,,Outras vagas,0
656,5037381276,React Developer,0,Genius™,2025-02-04T16:09:13Z,," :Front-End React Developer :Philippines: $1,800 - $2,500 per month | Latin America: $2,200 - $2,800 per month : EST or PST (TBD) %  -   Overview: We are seeking a talented Front-End React Developer to join our innovative team. In this role, you will be responsible for creating dynamic and engaging user interfaces that enhance the user experience of our web applications. You will collaborate closely with our UX team and back-end developers to deliver high-quality products that meet our clients'…",full_time,,Outras vagas,0
657,5028535574,Representante Técnico de Vendas Especialista  – CROP,0,Syngenta Crop Protection,2025-01-29T14:26:12Z,,"Descrição da vaga Buscamos uma pessoa que será e representará a Syngenta dentro do cliente – que é uma das nossas razões de existir. Somos apaixonados pelo que fazemos e queremos levar a melhor oferta de produtos e serviços. Prospectar novos negócios, apresentar soluções, oferecer suporte técnico, garantindo a satisfação dos clientes e visitar clientes, pois o negócio acontece no campo. Entre as atividades do representante de vendas de agro, destacam-se: - Gestão de Clientes e Desenvolvimento d…",,,Vagas em Vendas,0
658,5020457591,Grupo QuintoAndar | Senior Software Engineer - Tech Platform,0,Grupo QuintoAndar,2025-01-23T00:17:37Z,,"About QuintoAndar QuintoAndar was born to do something very rewarding: open doors. We opened doors for technology to be part of living. And, through it, we simplify and reduce the bureaucracy of the experience of those looking for a new home. Thus, we became the most valuable proptech in Latin America, leading the real estate market in around six countries and more than 75 cities around the globe. The first steps in the international market have been taken since we acquired Grupo Navent, which …",full_time,,Outras vagas,0
659,5046891698,INSPETOR DE QUALIDADE  - SANTO ANDRÉ/SP,0,SGS,2025-02-12T02:58:24Z,,"Descrição da vaga Conduzir e realizar as inspeções durante as etapas de execução, relatar e registrar o andamento, e ocorrências e ações ocorridas, com o objetivo de garantir a correta execução das atividades exigidas conforme contrato de prestação de serviço acordado. Controlar medidas de peças de acordo com projeto, utilizando instrumentos de medição e seguindo normas técnica, do meio ambiente, saúde e segurança; Investigar e inspecionar determinados produtos e/ou equipamentos para confirmar …",,,Vagas em Atendimento ao Cliente,0
660,5039741884,Senior Shovel Technician,0,De Beers Group,2025-02-06T05:49:14Z,,"Job Description When you join De Beers Group you can expect a competitive salary and benefits package. But more than this, you’ll find yourself in in an environment with opportunities for learning and growth as an integral contributor to the success of Gahcho Kué Mine. From technical training to leadership programs and world class safety, we bring out the best in people. At De Beers Group we’re focused on more than just diamonds. We are driven by a desire to make life brilliant for our people, …",,,Engineering Jobs,0
661,5042146988,Directeur de production,0,Boost Groupe Conseil,2025-02-07T20:52:24Z,100000.0,"Directeur(trice) de production – Entreprise 100% québécoise, stable et en pleine croissance  Notre client est une entreprise québécoise spécialisée dans la conception et la fabrication d’équipements industriels sur mesure en acier, acier inoxydable, aluminium et acier carbone. Depuis plus de 25 ans , cette entreprise se distingue par sa stabilité et n’a jamais procédé à des mises à pied par manque de travail. Afin de soutenir sa croissance, il est à la recherche d’un(e) Directeur(trice) de prod…",,65000.0,Engineering Jobs,0
662,5045354196,Customer Service Representative,0,AO Globe Life - Kiranjot Kaur,2025-02-10T20:40:48Z,,"Do you thrive in fast-paced environments and love helping people? We're seeking enthusiastic and empathetic individuals to join our growing team. As a Customer Service Representative, you'll be the face of our company, providing exceptional support to our valued clients. What You'll Do: ⦁ Develop Strong Relationships: Build rapport and trust with clients through personalized service and proactive communication. ⦁ Stay Ahead of the Curve: Continuously learn and adapt to the evolving insurance la…",,,IT Jobs,0
663,4904323979,Account Executive,0,TÜV SÜD America,2024-10-16T14:40:59Z,,"OVERALL RESPONSIBILITIES: Actively work with Business Line Manager to grow sales in various Industrial and Consumer service areas, such as ITE, consumer goods, machinery, SEMI, lighting and laboratory equipment. Manage a team of highly proficient Sales Executives, Develop sales strategies for your applicable region, Conduct interactions for potential sales opportunities, identification of valid leads, follow-up and coordination with sales management. ESSENTIAL FUNCTIONS : Expand Sales Territory…",,,Sales Jobs,0
664,4985044665,Pipeline Insulator,0,Grizzlytrek Group,2024-12-20T20:01:54Z,,"About GrizzlyTrek Group GrizzlyTrek Group is dedicated to connecting skilled individuals with meaningful job opportunities that foster long-term success for both candidates and our business partners. With a strong commitment to people, relationships, and partnerships, we specialize in technical and Indigenous workforce solutions that bridge communities and industries. Our focus is on creating sustainable, inclusive workforce solutions that empower individuals and organizations alike. To enhance…",,,"Energy, Oil & Gas Jobs",0
665,4416256325,Entry Level Sales Representative,0,Cornerstone Protection Group,2023-11-05T17:14:48Z,,"We are looking for entry-level life insurance agents We can help you get your license this week and have you protect families in your local area Company Offers: Inbound lead system Remote Schedule Flexible Sales Opportunities Great weekly training  Excellent community of agents Inspiring leadership & world class motivation Qualifications: Good communication skills Great selling abilities Good phone skills Ability to use the internet & make dials Friendly, encouraging & positive personality If y…",,,Sales Jobs,0
666,4950366901,Food Counter Attendant,0,immigrate.biz,2024-11-25T07:39:02Z,26000.0,"Please apply directly to our website >>> https://jobs.immigrate.biz/job-board/jobs/481/food-counter-attendant/sparwood-bc 7 openings Job type: full-time Wage: $17.4 / hour Experience: will-train Education: no-degree-certificate-or-diploma Take customers' orders accurately Receive payment for food items purchased Serve customers at counters or drive through Portion, assemble, and wrap food or place it directly on plates for service to patrons, and package take-out food Use equipment to prepare h…",full_time,25000.0,Hospitality & Catering Jobs,0
667,5020452943,"Work From Home - Customer Service Sales - Elliot Lake, ON",0,HireGrow Staffing,2025-01-22T22:00:03Z,,Overview: We are a rapidly growing company actively searching for dedicated and driven individuals from across North America & Canada to join us as life insurance benefits advisors in providing outstanding customer service and support to our client base. You will work remotely to serve clients and offer valuable advice and protection to individuals and their families. This full-time position offers flexible work hours and ample opportunities for advancement into management roles. What We Offer:…,full_time,,Customer Services Jobs,0
668,3798425778,Full Stack Blockchain Developer,0,NDAX Canada Inc.,2022-12-24T04:05:34Z,150000.0,NDAX is Canada's fastest growing Cryptocurrency exchange. Currently we are looking to hire some fresh and hungry talent to join our blockchain division. If you are a blockchain engineer we need it to do the following. Requirements • Develop & test smart contracts and programming efforts on Ethereum. • Work with other engineers in an agile environment to develop new solutions to old problems with blockchain technologies • Design & optimize scalable and robust services that will run at scale • Ow…,full_time,60000.0,IT Jobs,0
669,4952414596,Diesel Mechanic,0,Ontario Northland,2024-11-26T15:30:51Z,,"POSITION : Diesel Mechanic REPORTS TO : Manager, Work Equipment DEPARTMENT : Rail Infrastructure LOCATION : Englehart REFERENCE : 200-161-25 RATE OF PAY : $38.78/hour WHO WE ARE : Ontario Northland Transportation Commission (ONTC) is an Agency of the Province of Ontario that provides efficient and vital transportation services. We are a modern, forward-thinking organization focused on providing safe and reliable transportation services. ONTC has a rich history of over 120 years and strong conne…",,,Engineering Jobs,0
670,5022440469,Ingénieur en systèmes électriques – Secteur Aéronautique,0,Segula Technologies,2025-01-24T05:31:13Z,,"Description du poste Nous recherchons un Ingénieur Électrique pour le secteur aéronautique. Vous participerez au développement, à l’intégration et à la validation des systèmes électriques embarqués, dans le respect des normes de sécurité et de performance. Missions principales : Concevoir et intégrer des systèmes électriques embarqués (alimentation, éclairage, connecteurs, etc.). Réaliser des simulations et des tests pour valider la performance des systèmes. Collaborer avec des équipes techniqu…",,,Engineering Jobs,0
671,4338493905,Machine Learning Engineer,0,Tiger Analytics,2023-09-28T22:55:32Z,,"Tiger Analytics is an advanced analytics consulting firm. We are the trusted analytics partner for several Fortune 100 companies, enabling them to generate business value from data. Our consultants bring deep expertise in Data Science, Machine Learning, and AI. Our business value and leadership have been recognized by various market research firms, including Forrester and Gartner. We are looking for a motivated and passionate Machine Learning Engineers for our team. As part of this job, you wil…",full_time,,IT Jobs,0
672,5022440348,"Sous-rédacteur·trice, contenu français - Sur appel",0,SSENSE,2025-01-24T05:31:13Z,,"Description du poste À propos du poste: En tant que sous-éditeur(trice) français chez SSENSE, vous serez au cœur de notre expérience client en ligne. Votre mission ? Donner vie à nos produits à travers des descriptions percutantes et sans faille. En travaillant en étroite collaboration avec notre équipe de contenu, vous contribuerez à créer des expériences d'achat inoubliables pour nos clients du monde entier. Ce que vous ferez: Perfectionnement des descriptions: Sous-éditer les descriptions de…",,,Trade & Construction Jobs,0
673,5045054571,Journeyman Pipeline Insulator,0,Grizzlytrek Group,2025-02-10T17:14:03Z,,"About GrizzlyTrek Group GrizzlyTrek Group is dedicated to connecting skilled individuals with meaningful job opportunities that foster long-term success for both candidates and our business partners. With a strong commitment to people, relationships, and partnerships, we specialize in technical and Indigenous workforce solutions that bridge communities and industries. Our focus is on creating sustainable, inclusive workforce solutions that empower individuals and organizations alike. Job Descri…",,,"Energy, Oil & Gas Jobs",0
674,5038395564,Senior Product Line Manager,0,Vention,2025-02-05T05:48:25Z,,"Job Description As a Senior Product Line Manager at Vention, you act as product leader for our automation product line (motion controllers, motors and safety ecosystem). You will work closely with hardware program managers and software product managers in order to drive the growth of your product line. This role is externally and commercially oriented, including market research, product vision, product marketing/positioning, and sales enablement. More specifically you will: Develop and maintain…",,,"PR, Advertising & Marketing Jobs",0
675,4725862820,Shift Manager - BK  02502,0,Sadiq Holdings Inc./Burger King,2024-06-07T07:05:14Z,36480.0,"We are currently hiring ""Shift Managers"" and there are multiple positions [6] available for this location. A minimum of 1 to 2 years of experience is required with a Fast-Food Restaurant. Please apply in confidence with a copy of your Resume. Responsibilities include: Supervise and manage the shift of 8-10 food service counter attendants and kitchen helpers. Establish work schedules, Estimates and orders ingredients Ensure food service and quality Maintain a record of stock, repairs, sales, and…",full_time,32640.0,Hospitality & Catering Jobs,0
676,5023264932,"Hollister Co. - Assistant Manager, West Edmonton",0,Hollister Co. Stores,2025-01-24T17:35:39Z,,"Job Description The Assistant Manager is a multi-faceted role that merges business strategy, operations, creativity, and people management. Strategically, assistant managers are responsible for driving sales results by analyzing the business and providing best-in-class customer service. They are responsible for overseeing daily store operations including opening and closing routines and driving efficiency in all store processes. Assistant managers leverage their creative expertise through floor…",,,Retail Jobs,0
677,5019871528,"Manager, Product & Customer Learning",0,Assent,2025-01-22T11:33:39Z,,"Job Description The Manager, Product & Customer Learning is responsible for leading and delivering innovative learning solutions that align with the company’s strategic goals and operational needs. This role involves managing a high-performing team to develop and implement training programs for clients, suppliers, and internal stakeholders, driving customer retention and product adoption. Partnering with key stakeholders, this individual will leverage cutting-edge instructional design methodolo…",,,HR & Recruitment Jobs,0
678,4636604514,Hygiéniste dentaire,0,dentago,2024-04-04T20:13:35Z,,"Le Centre dentaire Daoust et Associés est à la recherche d'une Hygiéniste dentaire pour se joindre à sa merveilleuse équipe. Vous aurez l'opportunité de vous développer dans une équipe accueillante, passionnée, compétente et axée sur la réussite de la clinique ✅ Statut d'emploi ; Permanent, on souhaite bâtir une relation ensemble pour plusieurs années ✅ Horaire ; L'horaire est sur 4 jours, aucun soir  La conciliation entre travail et vie personnelle est vraiment importante pour nous  ✅ Intégrat…",,,Trade & Construction Jobs,0
679,4914429705,Order Desk Administrator,0,Equation Staffing Solutions,2024-10-25T20:17:20Z,,Do you enjoy helping customers? Are you familiar with receipt and follow up of orders? Are you looking to fit into a busy office right away? We’d love to speak to you about this full-time opportunity in SE Calgary Responsibilities: Process orders and quotations using different methods and support inside sales team with quotation requests Maintaining sales orders; entering and updating in the system Communicate with customers effectively through phone and email Help solve delivery issues in a ti…,full_time,,Admin Jobs,0
680,4866104660,"Remote Customer Service Sales Lacombe, AB",0,American Income Life AO - Bruce Viaje,2024-09-17T00:25:49Z,,"Are you ready to join an exceptional company that offers comprehensive training, benefits, and flexible working hours all while working remotely from your home? Our ideal candidate embodies qualities such as adaptability, trainability, and a strong desire for a long-lasting career. We are looking for individuals who are eager to start their career with us and are committed to personal and professional growth. Position Benefits: Flexible hours: a fulltime career but you choose your schedule. Exc…",full_time,,Sales Jobs,0
681,4063508479,Surveillant de chantier génie civil,0,TEHORA,2023-04-26T16:22:08Z,,"TEHORA est présentement à la recherche d’un(e) surveillant de chantier génie civil ayant d’excellentes aptitudes techniques, d’excellentes connaissances et qui souhaite mettre à profit ses compétences au sein d’une équipe polyvalente. Sans être exhaustifs, voici les services et livrables que devra fournir la personne retenue. Description des travaux ou des biens livrables : Effectuer la surveillance reliée à des travaux de voirie, d’aménagement et d’infrastructure souterraine (aqueduc, égout do…",full_time,,Trade & Construction Jobs,0
682,5039741948,Opérateur Utilitaire,0,National Silicates Partnership,2025-02-06T05:49:15Z,,Description du poste Remplacer les opérateurs utilitaires et les opérateurs fournaise dissolution selon le besoin. Déchargement des Matières Premières Doit remplacer à la fournaise et Dissolution au besoin Expédition Silicate de sodium solide / liquide Opérer la filtration Toutes autres tâches assignées Horaire: Horaire rotatif de 12 heures Minimum 24 heures par semaine,,,Retail Jobs,0
683,5044257153,Customer Service Specialist - Urgently Hiring,0,AO Globe Life - Asabe Salihu,2025-02-09T23:04:08Z,,"Join AO Globe Life – Remote Customer Service Specialist Position : Customer Service Specialist Location : Remote opportunity in Canada Type : Full-time About the Job Are you passionate about delivering exceptional customer service and looking for a remote position with the flexibility to work from home? AO Globe Life is seeking dedicated individuals ready to embark on a rewarding career as a Customer Service Specialist. In this role, you'll not only support and assist our valued customers but a…",full_time,,Sales Jobs,0
